event_date,gri,volume_score,severity_score,concentration_score,total_events,avg_goldstein,gri_armed_conflict_,gri_sanctions_finan,gri_technology_cont,gri_trade_policy_ac,gri_resource_energy,gri_regulatory_sove,gri_political_trans,gri_institutional_a
2024-03-25,64.6,53.911450509171736,84.31529736334369,46.59058225593076,4234,-6.8630594726687395,74.1,72.0,,69.8,,56.2,67.2,
2024-03-26,67.7,61.887505035911204,84.11540981269677,46.61009023622724,4547,-6.823081962539353,78.1,70.9,,75.4,,60.8,69.8,
2024-03-27,66.6,58.37777331064597,84.3730055650073,47.37009648480795,4412,-6.874601113001461,77.0,67.5,,68.5,,66.8,68.2,
2024-03-28,65.2,55.37785493530795,84.54081381141378,46.173343824886445,4317,-6.908162762282757,74.6,73.4,,65.7,,66.1,68.2,
2024-03-29,60.6,43.41924726264705,84.42274344256268,47.2214182769763,3844,-6.8845486885125355,68.7,72.7,,57.1,,64.0,62.0,
2024-03-30,52.1,20.198082998347267,84.47301048104259,50.991691073594126,2919,-6.894602096208518,57.5,57.9,,56.0,,48.2,51.0,
2024-03-31,50.5,14.23916903686716,84.64717433220218,54.67986585911863,2643,-6.929434866440438,55.5,53.7,,53.5,,45.2,46.4,
2024-04-01,64.7,51.50661030371665,84.3311150426805,51.98337824524106,4083,-6.866223008536099,75.8,55.0,,66.8,,58.3,60.7,
2024-04-02,72.1,70.93887397789806,84.19731429827468,50.11802283250143,4830,-6.839462859654937,85.5,70.9,,76.6,,57.2,67.1,
2024-04-03,68.4,63.150157370813716,83.91847686207183,48.0410346003946,4553,-6.783695372414362,79.9,76.0,,77.8,,65.0,65.1,
2024-04-04,66.0,58.3192425126856,83.98161526215165,45.40218818921688,4443,-6.796323052430333,75.9,68.0,,81.8,,68.9,68.6,
2024-04-05,64.7,53.92982590480021,84.1291254134263,47.171424764136994,4243,-6.8258250826852604,74.5,71.7,,74.4,,53.3,64.6,
2024-04-06,56.5,31.20856499415019,84.6635136600869,50.81186760020623,3322,-6.932702732017381,63.8,59.2,,74.5,,59.2,50.9,
2024-04-07,53.7,23.817262211737283,84.81995112070446,51.33966354909065,3028,-6.963990224140895,60.2,59.6,,63.3,,54.1,49.4,
2024-04-08,62.8,48.316962942530346,84.49717939216498,48.249220859692244,4002,-6.899435878432994,72.2,69.6,,66.2,,61.9,61.4,
2024-04-09,63.8,52.51805087762946,84.38154506316677,45.44351559562431,4216,-6.876309012633354,73.1,69.0,,74.5,,70.3,66.4,
2024-04-10,65.2,55.43052569450036,84.29672338528569,46.32909664033623,4330,-6.859344677057138,74.8,65.9,,70.5,,65.8,68.5,
2024-04-11,65.2,55.19118100008909,83.98218453446998,47.48232668888188,4270,-6.7964369068939945,75.4,68.0,,74.4,,63.8,64.5,
2024-04-12,65.7,56.645284333754695,84.155355953662,46.99917072073105,4328,-6.831071190732399,75.8,71.5,,81.6,,61.1,64.1,
2024-04-13,59.1,37.083509528467566,84.3336658000799,52.72099756297492,3506,-6.86673316001598,67.8,63.6,,74.1,,55.9,49.9,
2024-04-14,62.5,40.70018592047089,84.66024305155233,61.74086678957108,3518,-6.932048610310469,73.3,56.9,,75.5,,49.7,43.6,
2024-04-15,69.5,64.63348604424691,85.00834846817087,48.14757527162084,4579,-7.001669693634175,81.2,77.7,,89.2,,58.1,63.9,
2024-04-16,68.0,61.95742845933665,84.3746476774294,47.46419423419045,4510,-6.874929535485879,79.1,71.3,,82.6,,69.2,65.3,
2024-04-17,67.1,60.59637468469857,84.4641248983232,45.57322610229276,4500,-6.892824979664643,77.3,76.0,,73.8,,78.1,68.0,
2024-04-18,65.9,58.56637236906841,84.45834795637906,43.36691281954264,4451,-6.891669591275812,74.8,78.8,,85.5,,73.3,68.8,
2024-04-19,69.3,66.20459929745418,84.87394926363262,44.39264492616995,4702,-6.974789852726528,79.9,88.7,,87.1,,69.4,68.2,
2024-04-20,55.6,29.82087357692909,84.6437961746399,49.316135454036456,3320,-6.928759234927979,62.8,67.1,,61.5,,62.9,52.5,
2024-04-21,51.3,17.015390469630397,84.9378636176912,52.34747521246037,2776,-6.987572723538241,56.7,65.6,,57.9,,57.0,45.5,
2024-04-22,65.5,56.60347456533944,84.63527126612031,44.954548163394065,4344,-6.927054253224064,74.8,84.9,,74.3,,68.0,65.8,
2024-04-23,69.0,65.78765008879608,84.5584668574771,44.20286654175701,4728,-6.911693371495422,79.1,80.4,,79.5,,66.0,72.6,
2024-04-24,69.1,67.3551675465333,84.7532519748871,41.493404189802646,4838,-6.950650394977418,78.0,81.5,,94.3,,63.4,75.8,
2024-04-25,70.3,69.32873977637021,85.12415690352955,42.6116254331092,4923,-7.0248313807059075,79.9,77.1,,91.1,,64.7,76.6,
2024-04-26,65.1,56.826682792941924,84.92661393244705,42.11811079650495,4478,-6.985322786489408,73.0,74.2,,80.6,,68.4,73.3,
2024-04-27,55.1,29.850016605434362,85.18717826180084,45.40300880050148,3386,-7.037435652360171,61.0,63.1,,71.2,,67.6,57.0,
2024-04-28,50.5,19.485983415517715,85.19541216774094,43.362973531658646,2992,-7.039082433548188,54.7,61.2,,76.1,,54.1,54.9,
2024-04-29,64.0,53.85522687065443,85.15848950714364,42.01829663537037,4325,-7.031697901428727,71.9,71.6,,89.1,,62.5,70.4,
2024-04-30,69.0,67.13519679283631,85.19706309627185,40.28948763213207,4856,-7.0394126192543665,77.4,81.1,,95.0,,71.5,77.1,
2024-05-01,67.2,62.82400410073102,85.4060439580787,39.42969469075489,4711,-7.081208791615739,74.2,77.8,,95.8,,71.4,76.6,
2024-05-02,66.6,62.1370249882126,85.23044587603387,38.07866928967964,4724,-7.046089175206776,72.9,82.7,,95.1,,70.0,78.5,
2024-05-03,66.9,62.46600709271305,84.91095306264135,39.983758772109816,4720,-6.982190612528271,74.7,76.7,,88.1,,70.4,77.0,
2024-05-04,53.5,25.607299386617957,85.06392314602323,45.99027865441403,3207,-7.012784629204647,59.2,62.5,,70.5,,53.0,54.8,
2024-05-05,51.9,21.11649734476134,85.1691842314098,46.919302596487405,2990,-7.033836846281962,57.2,65.6,,66.3,,53.8,51.7,
2024-05-06,64.0,52.97587208955046,84.53731445646673,44.941407080881774,4206,-6.9074628912933465,73.5,73.9,,75.6,,80.1,63.0,
2024-05-07,67.2,62.136943454720104,84.77247951201822,42.40360409474853,4590,-6.9544959024036475,76.9,88.0,,79.0,,73.7,69.0,
2024-05-08,70.1,67.42594661776118,84.83591502582655,45.74762726976745,4791,-6.967183005165312,81.4,69.9,,70.0,,65.6,72.8,
2024-05-09,67.8,63.807957163766204,84.24823089385883,43.10305149027152,4684,-6.849646178771766,78.1,73.8,,78.2,,74.3,71.9,
2024-05-10,65.6,57.02198266981107,84.40065133904912,45.01258882921518,4392,-6.880130267809827,75.7,69.6,,75.2,,71.6,66.4,
2024-05-11,51.9,21.672239525166784,84.7071447192026,46.7663130344771,3053,-6.941428943840522,57.7,56.8,,66.0,,77.9,51.5,
2024-05-12,50.7,17.369405006279777,84.76005584779631,49.286743661246774,2837,-6.952011169559265,56.3,54.5,,63.0,,56.1,50.1,
2024-05-13,63.5,51.97114472747456,84.48352728120938,44.82284089379513,4210,-6.8967054562418735,72.8,68.8,,69.9,,65.3,66.5,
2024-05-14,67.2,61.382552875531715,84.2202977229609,44.6705972777025,4572,-6.844059544592179,77.7,71.3,,71.3,,65.9,70.2,
2024-05-15,71.1,70.47882924536671,84.37880207022394,45.59764341477441,4905,-6.875760414044788,83.2,74.5,,70.4,,64.7,72.6,
2024-05-16,68.8,64.34507805719623,84.6073116693504,46.24047109458826,4629,-6.921462333870077,80.4,75.9,,73.3,,70.2,66.6,
2024-05-17,66.7,58.67209203222625,84.75045851068357,46.64608439013014,4433,-6.950091702136715,77.5,77.6,,66.3,,54.9,66.0,
2024-05-18,54.9,26.680965968992574,84.7847552742921,51.54891631814148,3205,-6.956951054858419,62.3,56.0,,57.1,,57.8,51.9,
2024-05-19,52.5,20.75628154780861,84.96582910034122,51.12708187881473,2955,-6.993165820068245,58.8,57.8,,59.1,,54.1,49.9,
2024-05-20,63.7,52.104806620277856,84.31680378802928,45.78472137802801,4195,-6.863360757605852,73.5,70.8,,65.8,,68.8,64.8,
2024-05-21,67.5,62.38190085666877,84.15478725620854,44.40047538442597,4614,-6.830957451241706,77.9,76.0,,68.2,,63.2,71.4,
2024-05-22,65.2,55.693469966850515,84.11030370619963,46.25233010491686,4298,-6.822060741239928,75.3,80.5,,62.1,,64.6,64.6,
2024-05-23,64.8,54.465420329589875,84.24607170135265,46.40407281884668,4277,-6.849214340270528,74.8,72.0,,59.4,,68.6,66.5,
2024-05-24,63.3,50.67601195395024,84.18350033223015,46.56961250054877,4134,-6.8367000664460305,72.9,68.9,,62.4,,70.4,64.0,
2024-05-25,51.5,18.8600644122723,84.42061494168465,50.83119767013912,2914,-6.884122988336931,57.5,56.6,,56.4,,50.2,50.1,
2024-05-26,50.7,15.156937842691391,84.3699941934972,54.45647894357489,2696,-6.873998838699441,56.3,51.8,,56.4,,47.7,46.5,
2024-05-27,60.1,41.137622364923985,84.10941440312808,49.900255772997134,3684,-6.821882880625616,69.6,60.2,,66.0,,63.1,56.4,84.1
2024-05-28,62.9,48.69469795561762,84.2539515359947,48.355732438777416,3978,-6.85079030719894,72.8,71.6,,63.8,,53.9,61.0,
2024-05-29,66.7,59.773758719367194,84.21521200338955,45.49966464303205,4441,-6.843042400677909,77.2,72.1,,72.8,,65.8,67.8,
2024-05-30,64.2,54.29617028781834,84.28875791547839,44.023044677948675,4289,-6.857751583095677,73.3,74.5,,65.8,,60.4,69.9,
2024-05-31,67.8,62.52682145939016,84.39670383267662,45.02956751664899,4595,-6.879340766535326,78.4,68.3,,70.1,,65.6,71.7,
2024-06-01,55.7,30.43163640447013,84.44948574062025,48.49602792357711,3354,-6.889897148124051,62.9,57.0,,67.9,,44.4,55.6,
2024-06-02,50.9,17.811894721959348,84.09820884581899,50.53271090235967,2833,-6.819641769163797,56.5,53.6,,62.1,,54.7,49.1,
2024-06-03,62.6,48.504534540367885,84.24483447464522,47.67639081953396,3996,-6.84896689492904,72.4,62.8,,67.9,,58.2,62.3,
2024-06-04,63.4,50.534991543605216,84.40712610800794,47.09859125126006,4052,-6.8814252216015905,73.0,73.0,,67.2,,59.7,62.3,
2024-06-05,66.1,57.21767052707407,84.56817189694846,46.80606122829771,4323,-6.913634379389693,76.5,66.2,,67.4,,61.0,67.4,
2024-06-06,67.3,59.43185467658411,84.20154683875488,49.363760520626904,4342,-6.840309367750976,79.4,61.8,,67.7,,70.6,63.7,
2024-06-07,62.3,49.255928130424444,84.17480538072375,44.85264801307619,4061,-6.834961076144751,71.1,72.1,,68.1,,57.6,65.7,
2024-06-08,53.5,22.484273039589645,84.74437508355453,53.14552562937506,3015,-6.948875016710903,60.4,51.2,,56.0,,49.9,50.9,
2024-06-09,52.2,18.23287938107071,84.56085317450818,55.30626167109437,2802,-6.912170634901635,58.3,52.7,,54.9,,49.4,47.6,
2024-06-10,61.3,43.846674408218526,84.76152328191185,49.10172507147362,3779,-6.95230465638237,70.6,70.8,,55.3,,57.8,59.9,
2024-06-11,64.7,54.05559548191626,84.32580707550359,46.84343053549569,4187,-6.86516141510072,74.9,68.2,,64.5,,57.9,66.4,
2024-06-12,67.6,60.93954786452551,84.55207084964425,46.99900907803053,4422,-6.910414169928851,78.9,68.6,,68.7,,60.8,67.9,
2024-06-13,65.7,56.31314000130274,84.35530105244989,47.38792067585363,4242,-6.871060210489975,76.3,71.6,,66.9,,50.5,65.8,
2024-06-14,63.9,51.67492747271067,84.47386694325758,47.25447559842003,4097,-6.894773388651517,73.5,70.3,,61.0,,60.8,64.7,
2024-06-15,58.0,35.636916163924106,84.65211806712519,49.35814203182326,3492,-6.930423613425037,65.9,65.4,,59.9,,56.7,56.4,
2024-06-16,54.6,26.617613382494913,84.35651626538909,51.240443611428574,3125,-6.871303253077821,61.8,59.0,,62.2,,58.2,51.2,
2024-06-17,64.1,52.084690518884905,84.43594206505095,47.6947475662036,4063,-6.887188413010191,74.4,64.9,,71.0,,77.3,61.5,
2024-06-18,62.0,48.42729685686392,84.47097912705853,43.97194071805174,4004,-6.894195825411704,70.3,70.8,,69.7,,73.6,65.8,
2024-06-19,61.9,47.791834025601815,84.45043732690792,45.20746071297819,3972,-6.890087465381583,70.4,64.3,,68.7,,61.7,66.1,
2024-06-20,63.5,51.878386681350534,84.60657752811947,44.60244579344527,4095,-6.921315505623895,72.4,71.9,,72.7,,66.2,66.0,
2024-06-21,64.4,53.59053072134061,84.71395251875788,45.204629901472806,4166,-6.942790503751579,73.5,73.0,,69.2,,56.1,67.3,
2024-06-22,54.2,26.143547609541205,84.42552173520953,50.08181921214019,3154,-6.8851043470419055,60.8,58.6,,55.2,,52.5,54.2,
2024-06-23,51.9,17.829376975836666,84.8514178713235,54.20851381575221,2784,-6.970283574264701,57.7,51.9,,56.9,,49.8,48.2,
2024-06-24,63.8,51.48447625783891,84.39809409597704,47.100215241414325,4030,-6.879618819195409,73.3,66.1,,71.3,,61.2,63.5,
2024-06-25,67.5,62.34373715606906,84.36322860020947,43.92221018203218,4501,-6.8726457200418904,77.7,73.2,,67.4,,71.1,73.1,
2024-06-26,69.2,66.29240397620231,84.19139915312655,44.93646617590182,4622,-6.8382798306253125,80.3,70.3,,67.8,,81.1,72.5,
2024-06-27,67.0,60.688338966849,84.45118199769199,44.50211125630231,4423,-6.8902363995383995,77.2,69.6,,73.9,,72.6,69.9,
2024-06-28,63.4,51.46975687783005,84.41044964885876,45.457613212133325,4094,-6.8820899297717535,72.4,74.3,,60.9,,63.5,66.4,
2024-06-29,51.7,19.948982771903193,84.60405232168424,49.32209769712518,2946,-6.920810464336846,56.9,59.7,,57.8,,56.2,51.5,
2024-06-30,49.9,14.044414760067099,84.50610380152449,52.25031311182049,2670,-6.901220760304899,54.8,55.3,,55.0,,49.9,48.1,
2024-07-01,61.2,44.267708490060436,84.68685902731066,48.000428449915084,3769,-6.9373718054621305,70.2,64.9,,64.6,,55.6,60.8,
2024-07-02,65.9,57.35094463865073,84.74490785238592,45.249694857294315,4267,-6.9489815704771845,76.2,62.6,,77.6,,71.2,67.3,
2024-07-03,68.0,61.59254080533735,84.27957678189169,48.02896915245109,4353,-6.8559153563783415,80.1,68.5,,67.0,,77.2,64.6,
2024-07-04,61.7,45.386576290693235,84.39086243414955,48.70120344690397,3798,-6.878172486829909,71.1,61.8,,62.2,,58.3,61.0,
2024-07-05,58.4,37.66126879086923,84.16549133098428,48.522473644907855,3534,-6.833098266196858,66.7,60.1,,61.0,,61.0,58.3,
2024-07-06,48.9,12.133468247596646,84.50414068112181,51.133230538595434,2602,-6.900828136224362,53.2,52.1,,56.8,,57.4,48.2,
2024-07-07,48.7,10.1537511346338,84.69384802743588,53.90645159812229,2453,-6.938769605487174,52.9,52.4,,52.4,,52.6,46.5,
2024-07-08,63.6,49.05171183831893,84.42151193126062,50.98920671990014,3854,-6.884302386252125,74.4,62.4,,61.6,,63.2,59.0,
2024-07-09,66.1,55.97980117245791,84.5079983032529,49.37753359533168,4143,-6.9015996606505805,77.5,62.4,,62.8,,59.1,64.4,
2024-07-10,65.7,55.901396565644745,84.39306560780821,47.94660027472527,4160,-6.878613121561642,76.5,62.9,,66.2,,64.0,65.5,
2024-07-11,65.3,55.91879678275777,84.30953187209494,45.79941750983102,4181,-6.861906374418986,75.5,72.6,,64.9,,70.2,66.6,
2024-07-12,62.4,47.898691255744566,84.2054468839264,47.642090399769216,3880,-6.84108937678528,71.8,62.8,,62.7,,63.1,63.2,
2024-07-13,52.1,19.28021074498897,84.36481585635754,53.23268037429945,2742,-6.872963171271508,57.9,58.0,,54.1,,60.0,47.6,
2024-07-14,56.3,25.450514763794274,84.99912453268851,60.811606941952,2872,-6.999824906537702,64.2,53.2,,53.2,,49.4,45.8,
2024-07-15,65.6,54.10983746572484,84.56777396967648,50.688418719905215,3999,-6.9135547939352975,76.9,65.8,,66.2,,56.0,60.5,
2024-07-16,71.5,68.92116888329093,84.65718542582704,50.35721897148998,4552,-6.931437085165404,85.4,65.2,,69.3,,59.0,66.3,
2024-07-17,70.7,68.37704683108555,84.4641297261068,48.00480227409206,4563,-6.892825945221359,83.9,71.5,,72.0,,69.3,67.1,
2024-07-18,65.5,55.86581985429793,84.60656291494402,46.798292051611845,4147,-6.921312582988804,76.0,67.6,,66.9,,55.5,67.1,
2024-07-19,63.0,50.14562542925582,84.71496121944547,45.23650702828632,3979,-6.942992243889092,71.6,70.2,,63.9,,56.4,67.6,
2024-07-20,54.9,26.722381754826703,84.84810590897827,51.1605036339178,3049,-6.969621181795654,61.6,57.3,,55.7,,49.3,54.1,
2024-07-21,53.1,21.257246985544416,85.00679770393432,52.78445288255267,2781,-7.001359540786867,59.0,57.5,,61.7,,48.9,49.2,
2024-07-22,62.8,48.3876115066203,84.50403114372348,48.33443043411716,3813,-6.900806228744696,72.7,64.5,,69.6,,54.1,61.4,
2024-07-23,67.0,59.81237832237389,84.44715742837812,46.4213216344038,4258,-6.889431485675621,78.0,73.1,,66.0,,68.9,67.8,
2024-07-24,66.2,58.09664597524282,84.5739319407008,45.87185731943396,4190,-6.914786388140162,76.2,75.8,,67.8,,62.6,67.8,
2024-07-25,66.0,57.24707547507057,84.57180827789091,46.42385838031034,4145,-6.9143616555781815,76.2,73.0,,68.7,,65.4,66.6,
2024-07-26,62.7,50.1016995524596,84.65781331099247,44.1276813959533,3952,-6.931562662198493,71.2,71.6,,63.9,,83.1,67.5,
2024-07-27,54.2,25.392068693763214,84.74747881632861,50.562957911787464,2966,-6.949495763265723,60.4,60.5,,59.8,,70.5,51.0,
2024-07-28,51.1,17.128909759362116,84.76593151351247,51.547073796401364,2628,-6.953186302702496,56.0,60.6,,59.2,,54.8,48.3,
2024-07-29,63.7,50.1839254289169,84.86898988660776,48.62690926845003,3842,-6.973797977321553,73.5,65.8,,66.3,,65.8,62.2,
2024-07-30,67.2,61.53333946997257,84.61051208982992,43.940216908476756,4304,-6.922102417965983,77.1,77.5,,79.8,,74.7,69.9,
2024-07-31,71.6,71.3427079011324,84.72181855616667,45.700994028341086,4642,-6.944363711233332,83.7,70.1,,83.6,,67.2,73.5,
2024-08-01,70.7,70.62943245342917,84.91875423814429,42.51416340630215,4727,-6.9837508476288574,80.7,67.8,,85.5,,72.0,81.3,
2024-08-02,66.4,59.69823847967439,84.91758950830237,42.6781068717904,4338,-6.983517901660474,74.9,62.3,,85.6,,64.3,76.4,
2024-08-03,56.2,32.07660361557605,84.98322727601533,46.83935080835869,3262,-6.9966454552030655,62.6,57.2,,68.4,,56.0,59.4,
2024-08-04,53.6,24.716539645265822,85.45218607637584,47.814547422974094,2938,-7.090437215275168,58.9,58.0,,78.3,,48.5,53.3,
2024-08-05,69.3,63.72221347038001,85.06413385956935,49.0903467079339,4279,-7.0128267719138675,81.4,70.1,,85.1,,56.4,64.4,
2024-08-06,72.1,71.63997443380256,84.94175320551172,47.24879158768122,4592,-6.988350641102345,84.4,78.5,,82.5,,58.6,70.0,
2024-08-07,72.0,71.5714996619189,84.70140023671891,47.683938090530795,4606,-6.940280047343779,84.6,73.2,,76.7,,53.8,71.7,
2024-08-08,69.2,65.50968094732897,84.71979205763114,45.761986062263645,4432,-6.943958411526228,79.9,69.7,,78.8,,72.7,71.6,
2024-08-09,68.8,64.91818761045332,84.61313488510427,44.851164599508614,4417,-6.922626977020853,79.3,79.0,,81.2,,71.6,70.6,
2024-08-10,57.6,35.32676421220643,84.66886373802524,48.036427277111784,3345,-6.933772747605046,64.8,62.4,,68.7,,64.0,57.2,
2024-08-11,51.8,17.41013840329242,84.88225265341329,54.24063630496499,2632,-6.976450530682659,56.9,55.9,,54.9,,49.5,47.7,
2024-08-12,64.4,52.57079774601905,84.24020786367893,48.474092665923834,3899,-6.84804157273579,74.6,67.3,,79.5,,56.3,61.9,
2024-08-13,70.9,70.23787501565285,84.34036146777292,45.45335998959233,4587,-6.868072293554583,82.4,75.5,,79.0,,65.9,73.6,
2024-08-14,69.6,65.77533031438679,84.4569819193083,47.42952214894132,4393,-6.891396383861661,81.1,72.3,,69.7,,66.0,70.0,
2024-08-15,68.4,63.322288024661155,84.53201405038634,46.20809161881114,4338,-6.906402810077266,79.0,69.8,,71.5,,67.4,71.4,
2024-08-16,67.4,60.28882366751438,84.53995278434301,47.51861078232456,4213,-6.907990556868606,78.2,66.0,,72.4,,63.6,68.2,
2024-08-17,55.0,28.15958120917218,84.76691146925033,49.04939652905448,3079,-6.9533822938500665,61.5,61.7,,61.9,,55.3,54.7,
2024-08-18,53.9,22.154661998078492,84.35130369260881,56.33640049224464,2772,-6.870260738521762,60.4,53.5,,53.9,,50.4,47.9,
2024-08-19,63.9,51.21465889638396,84.31516466226529,48.36349787442768,3847,-6.863032932453061,73.7,68.4,,71.1,,59.4,62.6,
2024-08-20,68.7,62.85305059102669,84.8230098012456,48.01516755904316,4282,-6.964601960249118,79.7,69.4,,66.0,,58.7,69.9,
2024-08-21,69.5,65.59357558379313,84.83407261139793,46.666440292261264,4380,-6.966814522279586,80.7,72.4,,77.0,,70.7,70.0,
2024-08-22,68.3,63.60631955082191,84.19744727960244,45.91877891000512,4342,-6.83948945592049,78.9,68.8,,78.9,,58.1,71.7,
2024-08-23,64.7,53.570973225863035,84.4334580995621,47.25905736546103,3966,-6.886691619912417,74.1,71.4,,70.7,,59.5,65.4,
2024-08-24,54.4,25.41434881726844,84.37916121982714,52.34804059849962,2943,-6.875832243965428,61.1,61.7,,58.3,,48.9,50.5,
2024-08-25,57.6,31.601735379390743,84.59865168280365,55.73695926999195,3106,-6.91973033656073,66.1,56.1,,59.6,,45.7,50.2,
2024-08-26,69.3,62.60878552647609,84.24180745222692,52.93863960547374,4171,-6.848361490445386,82.6,60.2,,73.8,,62.7,60.6,
2024-08-27,71.0,67.8428952790228,84.57236209885342,50.04766921340054,4416,-6.914472419770684,83.7,65.0,,71.4,,60.5,67.7,
2024-08-28,71.0,69.46434342152313,84.55148062535903,46.7211743188143,4542,-6.910296125071807,82.4,82.6,,65.7,,58.4,73.0,
2024-08-29,71.4,69.70155876576219,84.45523638572728,48.7643969998933,4507,-6.891047277145454,83.9,77.8,,63.1,,64.4,69.8,
2024-08-30,66.2,56.76104757088298,84.19933589140234,48.915764036559686,4069,-6.839867178280467,76.8,71.1,,60.1,,68.7,65.1,
2024-08-31,53.1,22.057619194187154,84.31112554484865,52.6528161163746,2846,-6.8622251089697315,59.2,59.6,,46.3,,60.3,51.0,
2024-09-01,51.0,16.03457950719342,84.78797695876423,53.57190487077318,2592,-6.957595391752845,55.9,52.5,,55.6,,47.7,48.8,
2024-09-02,60.4,41.36186706085344,84.80998022572533,49.51291645689689,3496,-6.961996045145062,68.7,68.9,,64.1,,53.1,59.0,
2024-09-03,68.2,62.442833966931886,84.36550451939692,47.59924260739615,4278,-6.873100903879383,79.1,73.8,,67.8,,58.4,69.7,
2024-09-04,68.9,65.00975004112304,84.0388020382474,46.19331199266706,4408,-6.8077604076494795,79.7,72.3,,70.5,,57.1,73.2,91.2
2024-09-05,66.7,58.92429377944573,84.41560862818172,46.63154228529039,4174,-6.883121725636341,76.7,76.6,,66.1,,59.3,69.5,
2024-09-06,67.5,60.56769629288334,84.5535215220884,47.154086929999686,4233,-6.91070430441768,78.2,66.5,,72.5,,68.9,68.9,
2024-09-07,57.0,31.98567273791953,84.80315627664139,51.52827222903785,3181,-6.960631255328278,64.7,57.8,,59.3,,57.5,54.4,
2024-09-08,53.7,21.775810227146298,84.64352551609167,55.5457482084442,2770,-6.928705103218334,60.0,51.5,,52.9,,53.0,48.8,
2024-09-09,67.6,60.50847561971493,84.33119226398874,48.19766139609493,4211,-6.86623845279775,78.6,65.4,,69.0,,66.6,67.8,
2024-09-10,70.0,67.96791211317934,84.32917616785278,45.4936385400217,4484,-6.865835233570559,80.7,93.8,,71.1,,62.8,70.9,
2024-09-11,70.6,68.78322850534524,84.5913688395503,46.05909484329446,4480,-6.9182737679100565,81.9,94.3,,74.3,,73.2,67.7,
2024-09-12,71.0,69.41136928843571,84.19626387527641,47.5889876731945,4530,-6.839252775055281,83.0,78.9,,71.0,,64.1,70.3,
2024-09-13,68.5,64.24676680202299,84.15323423684058,45.554782731203986,4399,-6.830646847368113,79.0,83.4,,66.8,,70.7,71.3,
2024-09-14,54.7,26.990732222587678,84.5252904847077,50.436262843018795,2983,-6.905058096941536,61.1,70.0,,56.5,,57.2,51.7,
2024-09-15,52.1,19.700444722451365,84.62066066732574,51.63085720014614,2691,-6.9241321334651476,57.7,60.3,,57.1,,54.3,49.7,
2024-09-16,61.6,45.93963974001165,84.36214547587474,47.50477110211784,3687,-6.8724290951749465,70.1,68.2,,68.2,,67.5,62.0,
2024-09-17,66.4,57.51319263523827,84.28472718866192,48.330907271011164,4102,-6.856945437732385,76.7,71.4,,68.4,,56.7,66.1,
2024-09-18,70.4,68.03195784132464,84.17310180980053,47.67884635690344,4487,-6.834620361960104,82.4,80.3,,72.2,,64.5,69.1,
2024-09-19,68.8,63.97010327715795,84.21947535839654,47.65883842137582,4357,-6.843895071679304,79.9,73.4,,71.8,,64.5,68.8,
2024-09-20,67.3,59.830870488191074,83.97665628836158,48.71304720855765,4215,-6.795331257672316,78.4,64.6,,67.1,,63.6,67.7,
2024-09-21,56.8,31.755009690283597,84.11153466812684,52.32255806803987,3128,-6.822306933625366,64.3,64.7,,59.6,,58.7,51.8,
2024-09-22,54.2,22.2387181090812,84.52357795215232,57.716745790460934,2709,-6.904715590430465,60.4,61.3,,52.0,,62.7,45.4,
2024-09-23,69.5,62.98774014046143,84.52648131461409,52.53743433453639,4237,-6.905296262922819,82.1,64.3,,68.7,,62.0,63.0,
2024-09-24,72.0,70.8226667804803,84.16173966214785,50.21069647420829,4555,-6.832347932429569,85.0,67.7,,77.4,,64.8,67.5,
2024-09-25,72.9,72.70170907211451,84.12030854972261,50.827526689357036,4612,-6.824061709944521,86.3,74.0,,74.1,,63.3,67.0,
2024-09-26,69.3,65.91574988949773,84.16856922740695,46.40761902672054,4437,-6.833713845481391,80.2,78.4,,88.2,,59.1,69.1,
2024-09-27,67.1,59.39481967917977,84.20094930289584,48.092420003911734,4181,-6.840189860579168,77.7,70.4,,81.2,,72.5,64.6,
2024-09-28,59.5,36.8577523469274,84.02094245082206,55.51721106767914,3282,-6.804188490164412,68.5,54.5,,69.3,,61.4,50.4,
2024-09-29,59.6,35.65394193672051,84.82717647008448,56.93335939785412,3210,-6.965435294016896,68.4,59.8,,68.8,,51.3,49.3,
2024-09-30,69.2,62.79351639869633,84.46556834605656,51.60768640081079,4246,-6.893113669211312,81.3,64.8,,81.7,,64.1,62.2,
2024-10-01,74.6,77.52906853466976,84.32301568650689,49.41291512777681,4809,-6.864603137301375,88.2,75.8,,91.7,,70.5,68.0,
2024-10-02,76.7,81.73443749513713,84.3647493819127,51.39076668648729,4960,-6.872949876382544,91.6,77.8,,85.1,,71.2,67.0,
2024-10-03,71.7,69.8669294803513,84.03946558300235,50.88430430395553,4561,-6.807893116600471,84.8,74.2,,78.0,,65.9,65.0,
2024-10-04,71.9,70.4315420109007,84.54306685826806,49.50068180586302,4623,-6.908613371653611,84.4,70.2,,84.6,,71.0,67.2,
2024-10-05,61.1,41.167973189885096,84.47167457722765,54.12761344752061,3515,-6.894334915445529,70.4,59.0,,69.5,,53.5,54.0,88.9
2024-10-06,57.1,32.309797763890025,84.48975380914469,51.92002359712634,3232,-6.897950761828938,64.8,53.1,,67.5,,63.2,54.7,65.5
2024-10-07,71.9,69.6870512832286,84.36824766228771,51.22243612363564,4565,-6.873649532457543,85.0,67.0,,81.0,,74.3,64.9,
